# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-36.343396990462104,-173.42,0.37269637271839084,2.6831492689508933,0.0,0.0
 0.040476451580648456,0.004095857831401447,0.10119112895162113,2.5,-36.343396990462104,-173.89679945979216,0.37269637271839084,2.6831492689508933,0.0,0.0
 0.05725189586828634,0.008194448951282757,0.244320868622337,8.532098298951798,-36.25590514064418,-174.3735989195843,0.378548448196951,2.6416697909159583,5.21547139484098,310.8991514868164
 0.07013055964688253,0.01229573849096237,0.3184561387879221,5.756441152598059,-36.16698058932962,-174.8503983793765,0.38439448132671394,2.6014941644025726,6.904796401498821,131.17238214304734
 0.0809930665638451,0.01639969207853861,0.37780906552681937,5.464017394199628,-36.0766236982407,-175.32719783916863,0.39023479870268063,2.5625597802257984,8.318235539883528,130.1208965103187
 0.09056771134827471,0.020506275847161023,0.4289019447802996,5.336268906452592,-35.98483477838461,-175.8039972989608,0.3960697159756621,2.5248080316785657,9.586665816090214,132.47805059770153
 0.09922793244507719,0.02461545644331201,0.4744891094833798,5.263972385175234,-35.89161409197582,-176.28079675875296,0.40189953367559106,2.4881840266258908,10.764238622407776,135.9749125518684
 0.10719552422578613,0.028727201035102755,0.5160586416771583,5.217327059153092,-35.796961854527446,-176.75759621854513,0.4077245402831552,2.4526362806259425,11.879654487011257,139.99410302421825
 0.11461496816837284,0.0328414773205928,0.5545262309853974,5.184699770752333,-35.70087823677553,-177.23439567833728,0.41354501043383757,2.4181164680258873,12.950245125568342,144.29526617379287
 0.12158660047244176,0.03695825353611294,0.590503921602037,5.160583497159139,-35.60336336672794,-177.71119513812945,0.41936120565626367,2.3845791802202765,13.987379969921154,148.76499492773
 0.12818345987625562,0.04107749846461909,0.6244251508717426,5.142027015172481,-35.504417331690796,-178.1879945979216,0.4251733738726171,2.3519817125227656,14.998960714539123,153.34277763038892
 0.1344606729777183,0.045199181444052265,0.6566103321349354,5.127304226089318,-35.40404018031321,-178.66479405771378,0.4309817491722698,2.3202838679841293,15.990719090642866,157.99342161454587
 0.14046105848343066,0.04932327237571432,0.6873043286528722,5.115337421023394,-35.30223192472804,-179.14159351750592,0.43678655273238487,2.2894477720166693,16.966952454679337,162.6951073572018
 0.14621866055011096,0.053449741732671446,0.7166992975838552,5.105418643135143,-35.1989925425189,-179.6183929772981,0.44258799142473665,2.2594377149296263,17.93096865908738,167.4336283132316
 0.15176107612713235,0.057578560568163156,0.7449493416931066,5.097063494548253,-35.09432197894966,-180.09519243709025,0.44838625873828764,2.2302199956214004,18.885369044356384,172.19935459656006
 0.15711104419999525,0.06170970052403215,0.7721803008178186,5.089929276931208,-34.98822014902359,-180.57199189688242,0.45418153366909225,2.2017627883756727,19.832236095811783,176.9855517939025
 0.162287564328473,0.06584313383917065,0.7984965213211702,5.083766671470544,-34.8806869397114,-181.04879135667457,0.45997398268943346,2.1740360055868266,20.773262084041743,181.78737160762932
 0.16730670441794615,0.069978833357985,0.8239856718660489,5.078389941404121,-34.7717222119565,-181.52559081646675,0.4657637562864868,2.1470111972064,21.709839895370525,186.60124934410663
 0.1721821971504333,0.07411677253887672,0.848722253920949,5.073657866428842,-34.66132580307505,-182.0023902762589,0.47155099242562987,2.120661425938392,22.643128590028336,191.42448689113482
 0.1769258889622875,0.07825692546273921,0.8727702152818004,5.069461152758081,-34.549497528799336,-182.47918973605107,0.47733581379049883,2.0949611805974753,23.574101925479468,196.25502085204766
 0.18154808381414264,0.0823992668414674,0.8961849319410744,5.065713889122691,-34.43623718563224,-182.95598919584324,0.4831183290782133,2.069886277980787,24.503584724828976,201.0912194617786
 0.186057810399341,0.0865437720264928,0.9190147355337096,5.062347608293212,-34.321544553009,-183.4327886556354,0.4888986331914544,2.0454137772326244,25.43228075060643,205.93178061516764
 0.19046303265182585,0.09069041701732619,0.9413021076279171,5.059307071654755,-34.205419395597175,-183.90958811542757,0.4946768052496638,2.021521909634108,26.360794247400303,210.77563028065762
 0.19477081759865067,0.09483917847011711,0.9630846256261891,5.056547220243076,-34.0878614656883,-184.38638757521971,0.5004529106310294,1.9981899970150707,27.289646850993563,215.62186020402285
 0.19898747066710987,0.09899003370623474,0.9843957206643974,5.0540309321666665,-33.96887050535801,-184.8631870350119,0.5062269994065032,1.9753983907859374,28.219291081912054,220.4696985560153
 0.20311864584114842,0.10314296072085467,1.005265291270648,5.051727348043887,-33.84844624897585,-185.33998649480404,0.5119991071580353,1.9531284059277405,29.150121045203107,225.31844428690542
 0.20716943615463246,0.1072979381915708,1.025720204989448,5.049610603321279,-33.72658842542146,-185.8167859545962,0.5177692538645654,1.931362267141442,30.082481225640255,230.16747555003258
 0.21114444864784848,0.11145494548700977,1.0457847120062007,5.047658856669221,-33.60329676065652,-186.29358541438836,0.5235374450799312,1.9100830502149178,31.016673526273067,235.01619233327133
 0.21504786692777875,0.11561396267546904,1.0654807889390676,5.0458535366644774,-33.47857097993281,-186.77038487418054,0.5293036702883087,1.8892746378563852,31.95296321816087,239.86404344669143
 0.21888350374896773,0.11977497053356088,1.0848284266918684,5.044178751731599,-33.35241081046225,-187.24718433397268,0.5350679046140755,1.8689216665336386,32.891583680087614,244.7104628732263
 0.22265484549398587,0.12393795055487677,1.1038458731073877,5.042620823382262,-33.224815983653556,-187.72398379376486,0.5408301063180001,1.84900949173864,33.832740556393446,249.55491703955957
