# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,9.617543986769626,-138.96,-0.17609457766554018,-5.678766565426672,0.0,0.0
 0.07580433833930222,0.01436574427764851,0.18951084584825553,2.4999999999999996,9.617543986769626,-139.26102280852976,-0.17609457766554018,-5.678766565426672,0.0,0.0
 0.10748798893626876,0.028884169413908582,0.4582308181889273,8.481345024250444,9.471830879079416,-139.5620456170595,-0.17021796608560014,-5.874820519809963,-4.598999955647774,-145.1537265749324
 0.1319910814630633,0.043554113964472514,0.59869767599833,5.732617532084978,9.329497098982094,-139.86306842558926,-0.16463893414735709,-6.073897436100796,-5.8088088245056895,-49.37372160411874
 0.1528062996181897,0.05837441300750988,0.711993452703132,5.4429300649390155,9.190404619434812,-140.164091234119,-0.15933892271898648,-6.275930469064495,-6.682249424948987,-41.96163566165578
 0.1712821045274352,0.07334389832836807,0.8102210103640625,5.316550923947911,9.054422447104312,-140.46511404264876,-0.1543007518478562,-6.480849821043135,-7.36001343370177,-36.68386909701684
 0.18810783991375538,0.08846139859254752,0.8984748611029758,5.245170491072048,8.921426179105172,-140.76613685117852,-0.14950850321431725,-6.688582779579575,-7.904336122346937,-32.350603177066375
 0.2036916684676437,0.10372573950783116,0.9794987709534984,5.1992300589258145,8.791297592461133,-141.06715965970824,-0.14494741343656467,-6.899053776062336,-8.350232177802674,-28.612741337203783
 0.21829864312576688,0.11913574397637731,1.054975778983527,5.167189633484754,8.663924263535534,-141.368182468238,-0.14060377783263867,-7.112184433552737,-8.72003490844446,-25.316859876670698
 0.23211224201882588,0.134690232237515,1.1260272128614828,5.143586000144929,8.539199214920808,-141.66920527676774,-0.13646486300415733,-7.327893627603873,-9.029149433128376,-22.37755179348945
 0.24526558829310896,0.15038802200191206,1.1934445757798366,5.125491377822671,8.417020587542908,-141.9702280852975,-0.1325188276013001,-7.546097547803761,-9.288786657793661,-19.739252601668213
 0.2578588207354878,0.1662279285777411,1.2578110225714911,5.111193419653552,8.29729133587247,-142.27125089382724,-0.1287546506451754,-7.76670974593236,-9.50742807442536,-17.36181855072599
 0.26996945381980486,0.18220876498940938,1.3195706863882337,5.099623065677697,8.179918944448518,-142.572273702357,-0.125162065720933,-7.989641224279929,-9.691680906091214,-15.214137063111778
 0.2816589015737826,0.19832934208937436,1.3790708884839664,5.090078107024836,8.064815163939542,-142.87329651088675,-0.1217315017872756,-8.214800485641659,-9.846810810186389,-13.270935236644231
 0.2929767694978746,0.21458846866352688,1.4365891776791457,5.082078142363002,7.9518957652401605,-143.1743193194165,-0.11845402889250885,-8.442093606688974,-9.977091043712743,-11.511022606036171
 0.303963781744197,0.23098495153058463,1.492351378105179,5.075283359650202,7.841080310180839,-143.47534212794625,-0.11532130852170733,-8.671424325815437,-10.086040915847093,-9.91624198569704
 0.3146538387726425,0.24751759563590028,1.5465440512920972,5.069446593476096,7.732291937555286,-143.776364936476,-0.11232554872870362,-8.902694100478143,-10.176594225463353,-8.470797618319878
 0.32507550147008235,0.2641852041400638,1.5993233506068147,5.064383759770242,7.625457163302867,-144.07738774500575,-0.10945946277179879,-9.135802192678408,-10.251221648025908,-7.1607981115036115
 0.33525308559513284,0.28098657850264364,1.6508214676630335,5.059954938565865,7.520505693757297,-144.3784105535355,-0.10671623133063686,-9.370645753987686,-10.31202181736328,-5.973929430631914
 0.3452074846010081,0.2979205185613881,1.701151425490359,5.056051881948871,7.417370250999762,-144.67943336206525,-0.10408946785888083,-9.607119918758244,-10.360790510473056,-4.899210196516303
 0.3549567988401867,0.314985822607182,1.7504107086029885,5.0525895364697515,7.3159864093884375,-144.980456170595,-0.10157318729041345,-9.845117857145167,-10.39907414245635,-3.926802546731682
 0.3645168240040693,0.3321812874550342,1.798684057110646,5.049500150902554,7.2162924424751065,-145.28147897912473,-0.09916177648272849,-10.08453090969155,-10.42821176768141,-3.047860724796109
 0.37390143541385373,0.34950570851135065,1.8460456485448031,5.046729093628522,7.11822917951357,-145.58250178765448,-0.09684996799146699,-10.325248637026968,-10.449368511870018,-2.2544081224878627
 0.38312289403674366,0.3669578798377248,1.892560823626492,5.044231827514436,7.021739870901622,-145.88352459618423,-0.09463281525140536,-10.567158943156869,-10.463562496765652,-1.5392342443961065
 0.39219209283791895,0.38453659421146713,1.9382874671866552,5.041971684889907,6.926770061888408,-146.18454740471398,-0.09250567028858635,-10.81014814422012,-10.471686760346262,-0.8958083022235612
 0.4011187570698118,0.4022406431830768,1.9832771247693244,5.039918206168404,6.833267473984605,-146.48557021324373,-0.09046416275619071,-11.054101088572416,-10.474527267390673,-0.3182047594289617
 0.409911608584505,0.42006881713084104,2.0275759141357894,5.038045882207857,6.7411818935179095,-146.78659302177348,-0.08850418105448911,-11.298901228003375,-10.472777836952643,0.19896053460106472
 0.4185785017473971,0.43801990531273927,2.0712252758297574,5.036333190405034,6.650465066845972,-147.08761583030324,-0.08662185439005109,-11.544430756435695,-10.467052606618918,0.6605862361659374
 0.4271265367152056,0.45609269591581475,2.114262596156507,5.03476184746856,6.561070601765278,-147.388638638833,-0.0848135366014809,-11.790570704518167,-10.457896512748238,1.0711343490239973
 0.4355621545098544,0.47428597610316575,2.1567217280626507,5.033316224103717,6.472953874689739,-147.68966144736274,-0.08307579171237117,-12.03720096297422,-10.445794157653268,1.4346732378804383
